ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
215	"ENSMUSG00000024425.4"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452429	38464260	38464839
216	"ENSMUSG00000024425.4"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452429	38464276	38465197
217	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38297465	38297575	38299753	38299926	38297030	38297215	38300428	38300557
218	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38297499	38297575	38299753	38299926	38296693	38296798	38300428	38300590
219	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38297499	38297575	38299753	38299926	38296804	38297205	38300428	38300590
220	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38301655	38301807	38307864	38308395	38300428	38300590	38309484	38309713
221	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38301655	38301807	38309484	38309713	38300428	38300590	38313211	38313384
222	"ENSMUSG00000019718.8"	"L3hypdh"	chr12	-	72077363	72077486	72079486	72079656	72077263	72077281	72084530	72085018
223	"ENSMUSG00000044024.16"	"Rell2"	chr18	+	37957088	37957155	37957588	37957774	37956928	37956994	37958013	37958389
224	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72589753	72589991	72599065	72599142	72574565	72574680	72652015	72652076
225	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72599065	72599142	72652015	72652091	72589753	72589991	72683633	72683771
226	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72652015	72652091	72683633	72683771	72598374	72599142	72709717	72709997
227	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116580398	116580449	116722082	116722196	116485728	116485973	116824316	116824419
228	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116722082	116722196	116824316	116824419	116580398	116580449	116841243	116841406
229	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116824316	116824419	116841243	116841406	116722082	116722196	116858842	116859191
230	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117161593	117161806	117184580	117184775	117022803	117022868	117211855	117212003
231	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117233283	117233361	117247656	117247776	117227146	117227220	117248533	117248700
232	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117255448	117255610	117269576	117269650	117253602	117253656	117276558	117276849
233	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117255545	117255610	117269576	117269650	117253602	117253656	117276558	117276793
234	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34842453	34842526	34842856	34842933	34840588	34840787	34845251	34845372
235	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34842856	34842933	34845251	34845372	34842453	34842526	34845574	34845688
236	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34845251	34845372	34845574	34845688	34842856	34842933	34845944	34846092
237	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34845574	34845688	34845944	34846092	34845251	34845372	34846188	34846319
238	"ENSMUSG00000038773.11"	"Kdm3b"	chr18	+	34799284	34799359	34803449	34804049	34796787	34796912	34808240	34809489
239	"ENSMUSG00000038773.11"	"Kdm3b"	chr18	+	34803449	34804049	34808240	34809489	34799284	34799359	34810258	34810460
240	"ENSMUSG00000036501.7"	"Fam13b"	chr18	-	34462960	34463009	34473549	34473685	34462060	34462208	34486978	34487139
241	"ENSMUSG00000024376.7"	"Epb41l4a"	chr18	-	33891424	33891476	33921829	33921934	33886350	33886429	34005984	34006422
242	"ENSMUSG00000042834.15"	"Nrep"	chr18	-	33442815	33442893	33462020	33462087	33437018	33438839	33463377	33463419
243	"ENSMUSG00000024384.4"	"Iws1"	chr18	+	32084652	32084750	32086272	32086423	32084178	32084236	32087069	32087152
244	"ENSMUSG00000024259.9"	"Slc25a46"	chr18	-	31594576	31594634	31600131	31600232	31580167	31583769	31602722	31602800
245	"ENSMUSG00000024259.9"	"Slc25a46"	chr18	-	31597038	31597095	31600131	31600232	31594576	31594634	31602722	31602800
246	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491080	25491224	25496221	25496302	25486793	25486965	25497464	25497530
247	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491140	25491224	25496221	25496302	25486793	25486965	25497464	25497530
248	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491140	25491224	25496221	25496305	25487267	25487318	25497464	25497530
249	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25537676	25537755	25679412	25679495	25504889	25505015	25753341	25753983
250	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25537706	25537755	25679412	25679495	25504889	25505015	25753341	25753750
251	"ENSMUSG00000046873.18"	"Mbtps2"	chrX	-	157558884	157559065	157561382	157561501	157555596	157555691	157572858	157572986
252	"ENSMUSG00000008575.17"	"Nfib"	chr4	-	82320473	82320556	82323571	82323710	82290172	82296811	82327728	82327913
253	"ENSMUSG00000022329.15"	"Stk3"	chr15	-	34999830	34999956	35008160	35008298	34958865	34959076	35072429	35072597
254	"ENSMUSG00000024317.15"	"Rnf138"	chr18	+	21008724	21008890	21020887	21020999	21001956	21002169	21026085	21028223
255	"ENSMUSG00000024317.15"	"Rnf138"	chr18	+	21010676	21010792	21017818	21017875	21008724	21008890	21020887	21020999
256	"ENSMUSG00000037013.17"	"Ss18"	chr18	-	14637391	14637484	14640256	14640361	14636495	14636618	14640955	14641123
257	"ENSMUSG00000037013.17"	"Ss18"	chr18	-	14640955	14641123	14651022	14651244	14636495	14636618	14655026	14655180
258	"ENSMUSG00000057766.14"	"Ankrd29"	chr18	-	12275705	12275804	12282302	12282401	12268449	12268548	12290716	12290815
259	"ENSMUSG00000002477.5"	"Snrpd1"	chr18	+	10623630	10623707	10626948	10627017	10617795	10617926	10627793	10627955
260	"ENSMUSG00000024240.13"	"Epc1"	chr18	-	6441121	6441243	6448904	6449257	6440048	6440190	6450068	6450217
261	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6056978	6056993	6057516	6057591	6052861	6052923	6061846	6061972
262	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6065704	6065845	6069830	6070091	6064340	6064421	6111684	6112439
263	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6064340	6064421	6115813	6115850
264	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6065704	6065845	6115813	6115850
265	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5055979	5056849	5057274	5057439	5048884	5049494	5058124	5058159
266	"ENSMUSG00000045038.14"	"Prkce"	chr17	+	86353554	86353618	86559150	86559305	86167784	86168940	86619891	86620030
267	"ENSMUSG00000027220.2"	"Syt13"	chr2	+	92940752	92940978	92943051	92943186	92915097	92915369	92945913	92946215
268	"ENSMUSG00000024077.15"	"Strn"	chr17	-	78672575	78672686	78677281	78677417	78669750	78669894	78682827	78682963
269	"ENSMUSG00000024074.8"	"Crim1"	chr17	+	78354955	78355177	78367791	78367986	78350683	78350899	78369994	78370117
270	"ENSMUSG00000024073.16"	"Birc6"	chr17	+	74618435	74618563	74619706	74619838	74615219	74615357	74622035	74622251
271	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74351952	74352036	74356085	74356169	74339036	74339445	74367247	74367435
272	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74374122	74374202	74375082	74375125	74373662	74373754	74377040	74377120
273	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74220487	74220540	74202260	74202365	74225431	74225574
274	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74225431	74225574	74202260	74202365	74241904	74242016
275	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74241904	74242016	74202260	74202365	74255227	74255296
276	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74225431	74225574	74241904	74242016	74217026	74217103	74255227	74255296
277	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74244974	74245087	74255227	74255296	74241904	74242016	74258423	74258505
278	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71803555	71803674	71806504	71806741	71801774	71801936	71810846	71810982
279	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71824689	71824916	71827691	71827781	71810846	71810982	71828506	71828650
280	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71831204	71831339	71834044	71834307	71828506	71828650	71837693	71837758
281	"ENSMUSG00000024049.15"	"Myom1"	chr17	+	71120793	71120816	71121125	71121148	71120645	71120682	71122556	71122612
282	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70078261	70078423	70308046	70308170	69969072	69969670	70424795	70424888
283	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70308046	70308170	70424795	70424888	70078261	70078423	70515953	70516996
284	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70593166	70593381	70657453	70657631	70521676	70521800	70662568	70662809
285	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70593166	70593381	70657453	70657631	70522135	70522262	70662568	70662809
286	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70593166	70593381	70657453	70657631	70561551	70561871	70662568	70662809
287	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70662568	70662809	70718195	70718225	70593166	70593381	70761074	70761445
288	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70662568	70662809	70718195	70718225	70593166	70593381	70761158	70761445
289	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69270610	69270664	69273881	69273917	69262125	69262346	69274703	69274895
290	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69270610	69270664	69283884	69284007	69262125	69262346	69284538	69284916
291	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69273881	69273917	69274100	69274166	69270610	69270664	69274703	69274895
292	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69274703	69274895	69283884	69284007	69270610	69270664	69284538	69284916
293	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69281032	69281107	69283884	69284007	69274703	69274895	69284538	69284916
294	"ENSMUSG00000041565.17"	"L3mbtl4"	chr17	+	68314372	68314827	68359448	68359550	68273796	68273890	68392881	68392936
295	"ENSMUSG00000020361.13"	"Hspa4"	chr11	-	53262879	53262999	53265033	53265141	53262263	53262425	53265923	53266049
296	"ENSMUSG00000020361.13"	"Hspa4"	chr11	-	53265033	53265141	53265923	53266049	53262879	53262999	53266965	53267118
297	"ENSMUSG00000024096.17"	"Ralbp1"	chr17	-	65854091	65854199	65857661	65857793	65852689	65852811	65861255	65861605
298	"ENSMUSG00000061950.17"	"Ppp4r1"	chr17	+	65824259	65824789	65829374	65829547	65815922	65816050	65830996	65831092
299	"ENSMUSG00000000127.15"	"Fer"	chr17	+	63896017	63896283	63941290	63941480	63878065	63878142	63973064	63973157
300	"ENSMUSG00000000127.15"	"Fer"	chr17	+	63941582	63941757	63957124	63957317	63941290	63941480	63973064	63973157
301	"ENSMUSG00000113701.1"	"B230303A05Rik"	chr13	-	15915696	15915767	15916549	15916647	15813547	15815988	16023264	16023360
302	"ENSMUSG00000038048.8"	"Cntnap5c"	chr17	+	57876382	57876487	57891899	57892093	57769569	57769651	58013815	58013963
303	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57521924	57522048	57522350	57522578	57506452	57509684	57524974	57525349
304	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57525667	57525979	57536077	57536165	57524470	57525277	57545190	57545505
305	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57536077	57536165	57536644	57536718	57525667	57525979	57545190	57545505
306	"ENSMUSG00000062591.5"	"Tubb4a"	chr17	-	57085991	57086102	57086230	57086339	57080065	57081747	57087456	57087782
307	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57052681	57052840	57053240	57053348	57047185	57047336	57053546	57053699
308	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57052681	57052849	57053240	57053348	57047050	57047336	57053546	57053582
309	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053240	57053348	57053546	57053699	57052681	57052840	57053783	57053829
310	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053240	57053348	57053546	57053699	57052681	57052849	57053783	57053942
311	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053240	57053348	57053546	57053662	57052681	57052849	57053783	57053955
312	"ENSMUSG00000002658.9"	"Gtf2f1"	chr17	-	57009687	57009760	57010975	57011022	57007712	57007906	57011108	57011288
313	"ENSMUSG00000045503.16"	"Sys1"	chr2	+	164463300	164463368	164467147	164467327	164461292	164461529	164472137	164472322
314	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110447971	110448037	110465848	110466020	110447251	110447385	110522490	110522690
315	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110465848	110466020	110522490	110522690	110447971	110448037	110544074	110544185
316	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110522490	110522690	110544074	110544185	110465848	110466020	110545594	110545687
317	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110522490	110522690	110544074	110544185	110485737	110485952	110545594	110545687
318	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110544074	110544185	110545594	110545687	110522490	110522690	110545770	110545901
319	"ENSMUSG00000023923.10"	"Tbc1d5"	chr17	-	50984604	50984674	51025073	51025204	50968189	50968298	51143358	51143421
320	"ENSMUSG00000022892.11"	"App"	chr16	-	84962721	84962868	84971407	84971461	84949684	84955432	84978063	84978285
321	"ENSMUSG00000022892.11"	"App"	chr16	-	84962721	84962868	84965669	84965770	84954439	84955432	84978063	84978285
322	"ENSMUSG00000022892.11"	"App"	chr16	-	84965669	84965770	84978063	84978285	84962721	84962868	85013626	85013726
323	"ENSMUSG00000022892.11"	"App"	chr16	-	84971407	84971461	84978063	84978285	84965669	84965770	85013626	85013726
324	"ENSMUSG00000022892.11"	"App"	chr16	-	84971407	84971461	84978063	84978285	84965669	84965770	85056323	85056526
325	"ENSMUSG00000022892.11"	"App"	chr16	-	85040250	85040307	85043575	85043743	85030231	85030365	85056323	85056526
326	"ENSMUSG00000040260.8"	"Daam2"	chr17	-	49462140	49462201	49463925	49464033	49460606	49460738	49464462	49464631
327	"ENSMUSG00000040771.14"	"Oard1"	chr17	+	48410827	48410904	48411263	48411408	48410013	48410372	48414225	48414284
328	"ENSMUSG00000040771.14"	"Oard1"	chr17	+	48410827	48410904	48411263	48411408	48410079	48410237	48414225	48414284
329	"ENSMUSG00000040771.14"	"Oard1"	chr17	+	48411263	48411408	48414225	48414284	48410827	48410904	48415220	48415333
330	"ENSMUSG00000023973.13"	"Cnpy3"	chr17	-	46743185	46743282	46747420	46747544	46737726	46737849	46751972	46752214
331	"ENSMUSG00000015597.17"	"Zfp318"	chr17	+	46405782	46406084	46409018	46409219	46402733	46402833	46420414	46420920
332	"ENSMUSG00000039153.17"	"Runx2"	chr17	-	44639664	44639826	44717191	44717296	44610027	44610093	44724744	44724901
333	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119585749	119585824	119602408	119602492	119573475	119573800	119616507	119616636
334	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119585749	119585824	119609989	119610091	119573475	119573800	119616507	119616636
335	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119602408	119602492	119609989	119610091	119573475	119573800	119616507	119616636
336	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37048420	37048606	37049652	37049797	37047453	37047657	37050998	37051159
337	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37054736	37054907	37055845	37055947	37050673	37051159	37056295	37056357
338	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37054736	37054907	37055845	37055947	37054130	37054265	37056295	37056361
339	"ENSMUSG00000076439.12"	"Mog"	chr17	-	37012335	37012452	37014749	37014770	37012062	37012083	37015067	37015088
340	"ENSMUSG00000024921.17"	"Smarca2"	chr19	+	26759877	26759931	26770937	26771043	26751823	26752041	26771507	26771609
341	"ENSMUSG00000024457.16"	"Trim26"	chr17	+	36854283	36854301	36856070	36856088	36852462	36852693	36856201	36856224
342	"ENSMUSG00000110195.1"	"Pde2a"	chr7	+	101508691	101508739	101509716	101509791	101508441	101508529	101509934	101510034
343	"ENSMUSG00000110195.1"	"Pde2a"	chr7	+	101510928	101510967	101511113	101511220	101510305	101510418	101511455	101512524
344	"ENSMUSG00000031922.12"	"Cep57"	chr9	-	13810626	13810862	13812632	13812710	13809859	13810004	13813409	13813520
345	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16823005	16823079	16824138	16824217	16822495	16822599	16826463	16826661
346	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16824138	16824217	16826463	16826661	16823005	16823079	16828674	16828814
347	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16831345	16831580	16832925	16833101	16831024	16831138	16833177	16833225
348	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16831464	16831580	16832925	16833101	16831024	16831138	16833177	16833225
349	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16831485	16831580	16832925	16833101	16831024	16831138	16833177	16833225
350	"ENSMUSG00000020776.18"	"Fbf1"	chr11	-	116164662	116164690	116165831	116165912	116163317	116163359	116167132	116167228
351	"ENSMUSG00000020776.18"	"Fbf1"	chr11	-	116165831	116165912	116167132	116167228	116164679	116164690	116167561	116168148
352	"ENSMUSG00000007035.15"	"Msh5"	chr17	-	35042097	35042180	35043728	35043764	35041469	35041515	35044024	35044134
353	"ENSMUSG00000071644.10"	"Eef1g"	chr19	+	8969161	8969225	8969363	8969506	8968215	8968374	8969843	8969987
354	"ENSMUSG00000037649.10"	"H2-DMa"	chr17	+	34137902	34138181	34138406	34138535	34137113	34137398	34138816	34139100
355	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34047097	34047277
356	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34049618	34049678
357	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34047097	34047277	34044818	34045010	34049618	34049678
358	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34046439	34046502	34047097	34047277	34044818	34045010	34049618	34049678
359	"ENSMUSG00000039656.17"	"Rxrb"	chr17	+	34036624	34036757	34036872	34036964	34036324	34036454	34037166	34037272
360	"ENSMUSG00000092595.2"	"Gm20427"	chr17	-	34026395	34026470	34026662	34026705	34026033	34026225	34026850	34027101
361	"ENSMUSG00000002308.16"	"Cd320"	chr17	+	33846015	33846141	33847494	33847725	33843090	33843291	33848016	33848178
362	"ENSMUSG00000002308.16"	"Cd320"	chr17	+	33846015	33846141	33847494	33847725	33843425	33843631	33848016	33848178
363	"ENSMUSG00000079557.11"	"Marchf2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33703012	33703208
364	"ENSMUSG00000079557.11"	"Marchf2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692153	33709744	33709972
365	"ENSMUSG00000079557.11"	"Marchf2"	chr17	-	33696036	33696246	33703012	33703208	33691514	33692203	33709744	33709972
366	"ENSMUSG00000059208.15"	"Hnrnpm"	chr17	-	33649594	33650397	33652272	33652326	33648812	33648864	33658387	33658465
367	"ENSMUSG00000059208.15"	"Hnrnpm"	chr17	-	33666493	33666529	33666646	33666685	33665491	33665645	33668984	33669078
368	"ENSMUSG00000023027.13"	"Atf1"	chr15	+	100254093	100254273	100254353	100254513	100252068	100252199	100259814	100260123
369	"ENSMUSG00000053390.16"	"Zfp952"	chr17	+	33001623	33001750	33001957	33002018	32993196	32993258	33002757	33005457
370	"ENSMUSG00000024292.15"	"Cyp4f14"	chr17	-	32911654	32911708	32914537	32914682	32911438	32911566	32916687	32916886
371	"ENSMUSG00000040998.18"	"Npnt"	chr3	-	132909895	132910015	132917460	132917553	132908342	132908462	132948046	132948147
372	"ENSMUSG00000073424.9"	"Cyp4f15"	chr17	+	32690643	32690788	32695273	32695395	32686058	32686257	32697772	32698043
373	"ENSMUSG00000048440.16"	"Cyp4f16"	chr17	+	32540270	32540415	32542737	32542791	32536994	32537196	32542876	32543004
374	"ENSMUSG00000024050.18"	"Wiz"	chr17	-	32361460	32361964	32362792	32362963	32358942	32359494	32367823	32368147
375	"ENSMUSG00000058392.13"	"Rrp1b"	chr17	+	32053856	32053954	32055104	32055124	32052738	32052827	32055910	32055997
376	"ENSMUSG00000061613.13"	"U2af1"	chr17	-	31651645	31651712	31651768	31651808	31648844	31648894	31654978	31655066
377	"ENSMUSG00000061613.13"	"U2af1"	chr17	-	31651645	31651712	31652501	31652568	31648844	31648894	31654978	31655066
378	"ENSMUSG00000061613.13"	"U2af1"	chr17	-	31651645	31651712	31654978	31655066	31648844	31648894	31658652	31658755
379	"ENSMUSG00000061613.13"	"U2af1"	chr17	-	31651768	31651808	31652501	31652568	31648844	31648894	31654978	31655066
380	"ENSMUSG00000006705.13"	"Pknox1"	chr17	+	31588459	31588587	31590602	31590774	31583695	31583803	31592104	31592275
381	"ENSMUSG00000006705.13"	"Pknox1"	chr17	+	31590602	31590774	31592104	31592275	31588459	31588587	31595224	31595324
382	"ENSMUSG00000031870.16"	"Pgr"	chr9	+	8922598	8922715	8946644	8946950	8903595	8903747	8956243	8956388
383	"ENSMUSG00000024983.10"	"Vti1a"	chr19	+	55321938	55321997	55328345	55328456	55316294	55316544	55380941	55381019
384	"ENSMUSG00000024983.10"	"Vti1a"	chr19	+	55387188	55387209	55391783	55391868	55380941	55381019	55498510	55498581
385	"ENSMUSG00000028152.10"	"Tspan5"	chr3	+	138868345	138868396	138890734	138890881	138742194	138742660	138894347	138894518
