ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
216	"ENSMUSG00000039652.16"	"Cpeb3"	chr19	-	37044521	37044703	37054259	37054374	37021290	37025087	37068172	37068291
217	"ENSMUSG00000039652.16"	"Cpeb3"	chr19	-	37044521	37044703	37068172	37068291	37021290	37025087	37087537	37087627
218	"ENSMUSG00000024622.8"	"Hmgxb3"	chr18	-	61167195	61167693	61171207	61171382	61165484	61165583	61172150	61172286
219	"ENSMUSG00000017707.9"	"Serinc3"	chr2	-	163627871	163628052	163629126	163629217	163626252	163626477	163630925	163631095
220	"ENSMUSG00000029505.17"	"Ep400"	chr5	-	110668549	110668745	110670874	110671096	110668062	110668190	110673108	110673293
221	"ENSMUSG00000040374.13"	"Pex2"	chr3	-	5565132	5565198	5570486	5570629	5563619	5563729	5576037	5576150
222	"ENSMUSG00000039954.9"	"Stk32a"	chr18	+	43261247	43261421	43290035	43290073	43242975	43243127	43297498	43297588
223	"ENSMUSG00000039954.9"	"Stk32a"	chr18	+	43290035	43290073	43297498	43297588	43261247	43261421	43304999	43305097
224	"ENSMUSG00000028572.13"	"Hook1"	chr4	+	96015664	96015708	96016408	96016443	96014807	96014901	96016942	96017025
225	"ENSMUSG00000024425.4"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452371	38464276	38464374
226	"ENSMUSG00000024425.4"	"Ndfip1"	chr18	+	38456054	38456121	38460544	38460650	38452304	38452429	38464276	38465197
227	"ENSMUSG00000050321.3"	"Neto1"	chr18	+	86461041	86461083	86461199	86461327	86404639	86404888	86473614	86473843
228	"ENSMUSG00000050321.3"	"Neto1"	chr18	+	86461199	86461327	86473614	86473843	86461041	86461083	86494749	86494863
229	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38301655	38301807	38307864	38308395	38300428	38300590	38309484	38309713
230	"ENSMUSG00000060450.14"	"Rnf14"	chr18	+	38313211	38313384	38314672	38314803	38309484	38309713	38316524	38317186
231	"ENSMUSG00000019718.8"	"L3hypdh"	chr12	-	72077143	72077281	72077363	72077486	72073427	72074036	72079486	72079656
232	"ENSMUSG00000019718.8"	"L3hypdh"	chr12	-	72077363	72077486	72079486	72079656	72077263	72077281	72084530	72085018
233	"ENSMUSG00000044024.16"	"Rell2"	chr18	+	37957088	37957155	37957588	37957774	37956928	37956994	37958013	37958389
234	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72556838	72556988	72557633	72557747	72556457	72556741	72558979	72559155
235	"ENSMUSG00000033487.14"	"Fndc3a"	chr14	-	72582956	72583015	72584574	72584844	72574522	72574680	72589753	72589991
236	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116580398	116580449	116722082	116722196	116485719	116485973	116772769	116773330
237	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116580398	116580449	116722082	116722196	116485728	116485973	116824316	116824419
238	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116722082	116722196	116824316	116824419	116580398	116580449	116841243	116841406
239	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116824316	116824419	116841243	116841406	116722082	116722196	116858842	116859191
240	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	116875989	116876372	116888838	116888925	116873650	116873691	116900967	116901047
241	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117161593	117161806	117184580	117184775	117022803	117022868	117211855	117212003
242	"ENSMUSG00000056553.14"	"Ptprn2"	chr12	+	117233283	117233361	117247656	117247776	117227146	117227220	117248533	117248700
243	"ENSMUSG00000091896.8"	"Ube2d2a"	chr18	+	35799951	35800215	35801273	35801367	35799840	35799872	35805517	35805696
244	"ENSMUSG00000091896.8"	"Ube2d2a"	chr18	+	35800109	35800215	35801273	35801367	35799840	35799872	35805517	35805820
245	"ENSMUSG00000037236.16"	"Matr3"	chr18	+	35579265	35579318	35581169	35581295	35578904	35579017	35581596	35581722
246	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34842453	34842526	34842856	34842933	34840588	34840787	34845251	34845372
247	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34842453	34842526	34845251	34845372	34840588	34840787	34845574	34845688
248	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34842856	34842933	34845251	34845372	34842453	34842526	34845574	34845688
249	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34845251	34845372	34845574	34845688	34842856	34842933	34845944	34846092
250	"ENSMUSG00000038555.7"	"Reep2"	chr18	+	34845574	34845688	34845944	34846092	34845251	34845372	34846188	34846319
251	"ENSMUSG00000038773.11"	"Kdm3b"	chr18	+	34799284	34799359	34803449	34804049	34796787	34796912	34808240	34809489
252	"ENSMUSG00000031523.16"	"Dlc1"	chr8	-	36593376	36593458	36599368	36599440	36586675	36586739	36613558	36613943
253	"ENSMUSG00000031523.16"	"Dlc1"	chr8	-	36857925	36858075	36937559	36938758	36849125	36850295	36952120	36952357
254	"ENSMUSG00000021798.14"	"Ldb3"	chr14	-	34571717	34571921	34576985	34577344	34567397	34567567	34578594	34578670
255	"ENSMUSG00000024260.14"	"Sap130"	chr18	+	31666635	31666726	31666904	31667009	31666340	31666488	31674354	31674496
256	"ENSMUSG00000024259.9"	"Slc25a46"	chr18	-	31594576	31594634	31597038	31597095	31580167	31583769	31600131	31600232
257	"ENSMUSG00000024259.9"	"Slc25a46"	chr18	-	31594576	31594634	31600131	31600232	31580167	31583769	31602722	31602800
258	"ENSMUSG00000024259.9"	"Slc25a46"	chr18	-	31597038	31597095	31600131	31600232	31594576	31594634	31602722	31602800
259	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491080	25491224	25496221	25496302	25486793	25486965	25497464	25497530
260	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491140	25491224	25496221	25496302	25486793	25486965	25497464	25497530
261	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25491140	25491224	25496221	25496305	25487267	25487318	25497464	25497530
262	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25537676	25537755	25679412	25679495	25504889	25505015	25753341	25753983
263	"ENSMUSG00000024268.16"	"Celf4"	chr18	-	25537706	25537755	25679412	25679495	25504889	25505015	25753341	25753750
264	"ENSMUSG00000042680.8"	"Garem1"	chr18	-	21147731	21148904	21168735	21168866	21128486	21131499	21236000	21236141
265	"ENSMUSG00000042680.8"	"Garem1"	chr18	-	21168735	21168866	21236000	21236141	21147731	21148904	21299649	21300123
266	"ENSMUSG00000036225.15"	"Kctd1"	chr18	-	14986335	14986480	15007695	15007874	14973979	14974285	15061767	15063618
267	"ENSMUSG00000037013.17"	"Ss18"	chr18	-	14637391	14637484	14640256	14640361	14636495	14636618	14640955	14641123
268	"ENSMUSG00000024404.7"	"Riok3"	chr18	+	12142935	12143063	12149518	12149678	12139146	12139460	12152798	12152879
269	"ENSMUSG00000024404.7"	"Riok3"	chr18	+	12142935	12143194	12149518	12149678	12139316	12139460	12152798	12152879
270	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6056978	6056993	6057516	6057591	6052861	6052923	6061846	6061972
271	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6065704	6065845	6069830	6070091	6064340	6064421	6111684	6112439
272	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6064340	6064421	6115813	6115850
273	"ENSMUSG00000041225.16"	"Arhgap12"	chr18	-	6069830	6070091	6111684	6112439	6065704	6065845	6115813	6115850
274	"ENSMUSG00000024236.18"	"Svil"	chr18	+	5055979	5056849	5057274	5057439	5048884	5049494	5058124	5058159
275	"ENSMUSG00000036438.14"	"Calm2"	chr17	-	87435075	87435211	87435603	87435710	87433411	87434055	87435790	87435934
276	"ENSMUSG00000045038.14"	"Prkce"	chr17	+	86559150	86559305	86619891	86620030	86495937	86496111	86625324	86625513
277	"ENSMUSG00000045038.14"	"Prkce"	chr17	+	86619891	86620030	86625324	86625513	86559150	86559305	86630060	86630207
278	"ENSMUSG00000027220.2"	"Syt13"	chr2	+	92940752	92940978	92943051	92943186	92915097	92915369	92945913	92946215
279	"ENSMUSG00000049252.17"	"Lrp1b"	chr2	-	41728552	41728810	41788957	41789077	41670900	41671063	41960640	41960778
280	"ENSMUSG00000024074.8"	"Crim1"	chr17	+	78302986	78303108	78313123	78313306	78281245	78281366	78335226	78335355
281	"ENSMUSG00000024074.8"	"Crim1"	chr17	+	78354955	78355177	78367791	78367986	78350683	78350899	78369994	78370117
282	"ENSMUSG00000024073.16"	"Birc6"	chr17	+	74652616	74652746	74662600	74662818	74651907	74652051	74668758	74668923
283	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74359253	74359349	74367247	74367435	74356085	74356169	74368827	74368961
284	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74373662	74373754	74374122	74374202	74373283	74373359	74375082	74375125
285	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74373662	74373754	74375082	74375125	74373283	74373359	74377040	74377120
286	"ENSMUSG00000024068.8"	"Spast"	chr17	+	74374122	74374202	74375082	74375125	74373662	74373754	74377040	74377120
287	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74220487	74220540	74202260	74202365	74225431	74225574
288	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74225431	74225574	74202260	74202365	74241904	74242016
289	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74217026	74217103	74241904	74242016	74202260	74202365	74255227	74255296
290	"ENSMUSG00000058704.9"	"Memo1"	chr17	-	74225431	74225574	74241904	74242016	74217026	74217103	74255227	74255296
291	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71803555	71803674	71806504	71806741	71801774	71801936	71810846	71810982
292	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71824689	71824916	71827691	71827781	71810846	71810982	71828506	71828650
293	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71831204	71831339	71834044	71834307	71828506	71828650	71837693	71837758
294	"ENSMUSG00000024059.10"	"Clip4"	chr17	+	71834044	71834307	71837693	71837758	71828506	71828650	71849891	71849964
295	"ENSMUSG00000063296.5"	"Tmem117"	chr15	+	94714861	94714994	94879380	94879480	94638060	94638363	94931795	94931893
296	"ENSMUSG00000024049.15"	"Myom1"	chr17	+	71120793	71120816	71121125	71121148	71120645	71120682	71122556	71122612
297	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70078261	70078423	70308046	70308170	69969072	69969670	70424795	70424888
298	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70206236	70206345	70308046	70308170	70078261	70078423	70424795	70424888
299	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70308046	70308170	70424795	70424888	70078261	70078423	70515953	70516996
300	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70308046	70308170	70424795	70424888	70206236	70206345	70515953	70516996
301	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70424795	70424888	70515953	70516996	70308046	70308170	70593166	70593381
302	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70718195	70718225	70761074	70761445	70662568	70662809	70765997	70766089
303	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70718195	70718225	70761158	70761445	70662568	70662809	70765997	70766089
304	"ENSMUSG00000003279.17"	"Dlgap1"	chr17	+	70809187	70809279	70815193	70815346	70786787	70787209	70818024	70818234
305	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69210185	69210383	69238344	69238449	69207858	69208076	69239746	69239789
306	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69273881	69273917	69274100	69274166	69270610	69270664	69274703	69274895
307	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69274703	69274895	69283884	69284007	69270610	69270664	69284538	69284916
308	"ENSMUSG00000024044.19"	"Epb41l3"	chr17	+	69281032	69281107	69283884	69284007	69274703	69274895	69284538	69284916
309	"ENSMUSG00000020361.13"	"Hspa4"	chr11	-	53262879	53262999	53265033	53265141	53262263	53262425	53265923	53266049
310	"ENSMUSG00000024096.17"	"Ralbp1"	chr17	-	65854091	65854199	65857661	65857793	65852689	65852811	65861255	65861605
311	"ENSMUSG00000024096.17"	"Ralbp1"	chr17	-	65858972	65859134	65861255	65861605	65857661	65857793	65864273	65864732
312	"ENSMUSG00000061950.17"	"Ppp4r1"	chr17	+	65824259	65824789	65829374	65829547	65815922	65816050	65830996	65831092
313	"ENSMUSG00000000127.15"	"Fer"	chr17	+	63941582	63941757	63957124	63957317	63941290	63941480	63973064	63973157
314	"ENSMUSG00000113701.1"	"B230303A05Rik"	chr13	-	15915696	15915767	15916549	15916647	15813547	15815988	16023264	16023360
315	"ENSMUSG00000038048.8"	"Cntnap5c"	chr17	+	57876382	57876487	58013815	58013963	57769569	57769651	58034844	58035048
316	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57521924	57522048	57522350	57522578	57506452	57509684	57524974	57525349
317	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57525667	57525979	57536077	57536165	57524470	57525277	57545190	57545505
318	"ENSMUSG00000090655.2"	"Vmn2r120"	chr17	-	57536077	57536165	57536644	57536718	57525667	57525979	57545190	57545505
319	"ENSMUSG00000062591.5"	"Tubb4a"	chr17	-	57085991	57086102	57086230	57086339	57080065	57081747	57087456	57087782
320	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57052681	57052849	57053240	57053348	57047050	57047336	57053546	57053582
321	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57052681	57052849	57053546	57053699	57047185	57047336	57053783	57053942
322	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57052681	57052849	57053546	57053662	57047194	57047336	57053783	57053955
323	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053240	57053348	57053546	57053699	57052681	57052849	57053783	57053942
324	"ENSMUSG00000046329.14"	"Slc25a23"	chr17	-	57053240	57053348	57053546	57053662	57052681	57052849	57053783	57053955
325	"ENSMUSG00000071054.12"	"Safb"	chr17	+	56595651	56595714	56597787	56597815	56593834	56594041	56598643	56599220
326	"ENSMUSG00000071054.12"	"Safb"	chr17	+	56597787	56597815	56598643	56599220	56595651	56595714	56599622	56599672
327	"ENSMUSG00000002835.9"	"Chaf1a"	chr17	+	56044061	56044112	56046822	56047634	56040438	56040551	56056420	56056477
328	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60438941	60438959	60443984	60444082	60437055	60437232	60447259	60447406
329	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60438941	60438959	60443984	60444082	60437055	60437232	60448077	60448202
330	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60443984	60444082	60447259	60447406	60438941	60438959	60448077	60448202
331	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110447971	110448037	110465848	110466020	110447251	110447385	110522490	110522690
332	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110465848	110466020	110522490	110522690	110447971	110448037	110544074	110544185
333	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110561297	110561468	110567727	110567855	110554842	110554896	110568953	110569055
334	"ENSMUSG00000023923.10"	"Tbc1d5"	chr17	-	50852532	50852639	50874565	50874708	50813755	50813841	50917526	50917699
335	"ENSMUSG00000022892.11"	"App"	chr16	-	84971407	84971461	84978063	84978285	84965669	84965770	85013626	85013726
336	"ENSMUSG00000022892.11"	"App"	chr16	-	85040250	85040307	85043575	85043743	85030231	85030365	85056323	85056526
337	"ENSMUSG00000022892.11"	"App"	chr16	-	85056323	85056526	85103205	85103335	85030231	85030365	85120529	85120697
338	"ENSMUSG00000040260.8"	"Daam2"	chr17	-	49462140	49462201	49463925	49464033	49460606	49460738	49464462	49464631
339	"ENSMUSG00000064120.14"	"Mocs1"	chr17	+	49435094	49435262	49439421	49439586	49428441	49428564	49449099	49449161
340	"ENSMUSG00000064120.14"	"Mocs1"	chr17	+	49435094	49435262	49439421	49439596	49428441	49428564	49449099	49449161
341	"ENSMUSG00000040771.14"	"Oard1"	chr17	+	48410827	48410904	48411263	48411408	48410013	48410372	48414225	48414284
342	"ENSMUSG00000040771.14"	"Oard1"	chr17	+	48411263	48411408	48414225	48414284	48410827	48410904	48415220	48415333
343	"ENSMUSG00000024614.7"	"Tmx3"	chr18	+	90519104	90519150	90520956	90521037	90517393	90517517	90523529	90523629
344	"ENSMUSG00000023973.13"	"Cnpy3"	chr17	-	46743185	46743282	46747420	46747544	46737726	46737849	46751972	46752214
345	"ENSMUSG00000023971.9"	"Rrp36"	chr17	-	46670110	46670185	46672524	46672591	46669904	46670022	46672705	46672847
346	"ENSMUSG00000023971.9"	"Rrp36"	chr17	-	46672335	46672440	46672705	46672847	46670110	46670185	46674196	46674255
347	"ENSMUSG00000023971.9"	"Rrp36"	chr17	-	46672335	46672440	46672524	46672591	46670110	46670185	46674196	46674287
348	"ENSMUSG00000023971.9"	"Rrp36"	chr17	-	46672524	46672591	46672705	46672847	46670110	46670185	46674196	46674287
349	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46321552	46321662	46322136	46322293	46316556	46316636	46323351	46323579
350	"ENSMUSG00000054021.6"	"Sirt5"	chr13	+	43380499	43380553	43383108	43383232	43379672	43379760	43385497	43385613
351	"ENSMUSG00000028015.3"	"Ctso"	chr3	+	81944861	81945029	81951372	81951536	81942192	81942332	81952198	81952291
352	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119573475	119573800	119585749	119585824	119560602	119560663	119602408	119602492
353	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119585749	119585824	119602408	119602492	119573475	119573800	119609989	119610091
354	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119585749	119585824	119602408	119602492	119573475	119573800	119616507	119616636
355	"ENSMUSG00000032998.16"	"Foxj3"	chr4	+	119602408	119602492	119609989	119610091	119585749	119585824	119616507	119616636
356	"ENSMUSG00000000276.11"	"Dgke"	chr11	-	89050668	89050812	89052426	89052546	89050318	89050476	89055357	89055517
357	"ENSMUSG00000000276.11"	"Dgke"	chr11	-	89052426	89052546	89055357	89055517	89050668	89050812	89059930	89060748
358	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37048420	37048606	37049652	37049797	37047453	37047657	37050998	37051159
359	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37054736	37054907	37055845	37055947	37050673	37051159	37056295	37056357
360	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37054736	37054907	37055845	37055947	37054130	37054265	37056295	37056361
361	"ENSMUSG00000076439.12"	"Mog"	chr17	-	37012335	37012452	37014749	37014770	37012062	37012083	37015067	37015088
362	"ENSMUSG00000024921.17"	"Smarca2"	chr19	+	26759877	26759931	26770937	26771043	26751823	26752041	26771507	26771609
363	"ENSMUSG00000024457.16"	"Trim26"	chr17	+	36854283	36854301	36856070	36856088	36852462	36852693	36856201	36856224
364	"ENSMUSG00000047617.11"	"Paxx"	chr2	-	25460008	25460074	25460654	25460715	25459774	25459859	25460786	25461094
365	"ENSMUSG00000110195.1"	"Pde2a"	chr7	+	101508691	101508739	101509716	101509791	101508441	101508529	101509934	101510034
366	"ENSMUSG00000110195.1"	"Pde2a"	chr7	+	101510928	101510967	101511113	101511220	101510305	101510418	101511455	101512524
367	"ENSMUSG00000031922.12"	"Cep57"	chr9	-	13809859	13810004	13810626	13810862	13807824	13808840	13813409	13813520
368	"ENSMUSG00000031922.12"	"Cep57"	chr9	-	13810626	13810862	13812632	13812710	13809859	13810004	13813409	13813520
369	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16822495	16822599	16824138	16824217	16815888	16816634	16826463	16826661
370	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16823005	16823079	16824138	16824217	16822495	16822599	16826463	16826661
371	"ENSMUSG00000030374.15"	"Strn4"	chr7	+	16824138	16824217	16826463	16826661	16823005	16823079	16828674	16828814
372	"ENSMUSG00000020776.18"	"Fbf1"	chr11	-	116165831	116165912	116167132	116167228	116164679	116164690	116167561	116168148
373	"ENSMUSG00000007035.15"	"Msh5"	chr17	-	35042097	35042180	35043728	35043764	35041469	35041515	35044024	35044134
374	"ENSMUSG00000031657.16"	"Heatr3"	chr8	+	88161877	88161966	88164887	88165031	88158128	88158265	88166995	88167172
375	"ENSMUSG00000020069.16"	"Hnrnph3"	chr10	-	63018040	63018225	63019392	63019527	63017523	63017610	63023719	63023894
376	"ENSMUSG00000020069.16"	"Hnrnph3"	chr10	-	63018085	63018225	63019392	63019527	63017523	63017610	63023719	63023894
377	"ENSMUSG00000057246.16"	"BC051142"	chr17	+	34445486	34445498	34446018	34446033	34444037	34444058	34446956	34446977
378	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34047097	34047277
379	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34046439	34046502	34044818	34045010	34049618	34049678
380	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34045770	34045848	34047097	34047277	34044818	34045010	34049618	34049678
381	"ENSMUSG00000024330.17"	"Col11a2"	chr17	+	34046439	34046502	34047097	34047277	34044818	34045010	34049618	34049678
382	"ENSMUSG00000034593.16"	"Myo5a"	chr9	+	75129971	75130128	75136342	75136486	75122910	75123055	75140647	75140729
383	"ENSMUSG00000092595.2"	"Gm20427"	chr17	-	34026395	34026470	34026662	34026705	34026033	34026225	34026850	34027101
384	"ENSMUSG00000002308.16"	"Cd320"	chr17	+	33846015	33846141	33847494	33847725	33843090	33843291	33848016	33848178
385	"ENSMUSG00000079557.11"	"Marchf2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33703012	33703208
386	"ENSMUSG00000079557.11"	"Marchf2"	chr17	-	33692018	33692153	33696036	33696246	33687227	33688242	33709744	33709972
