ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
247	"ENSMUSG00000038781.7"	"Stap2"	chr17	-	55999742	56000015	55999742	55999808	55999912	56000015
248	"ENSMUSG00000038781.7"	"Stap2"	chr17	-	55999742	56000156	55999742	56000015	56000086	56000156
249	"ENSMUSG00000038781.7"	"Stap2"	chr17	-	56000479	56001001	56000479	56000614	56000900	56001001
250	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60437055	60438959	60437055	60437232	60438941	60438959
251	"ENSMUSG00000026782.15"	"Abi2"	chr1	+	60476739	60481158	60476739	60476832	60478002	60481158
252	"ENSMUSG00000017843.14"	"Ppp2r5c"	chr12	+	110567727	110569055	110567727	110567855	110568953	110569055
253	"ENSMUSG00000040260.8"	"Daam2"	chr17	-	49473285	49476555	49473285	49473392	49476447	49476555
254	"ENSMUSG00000064120.14"	"Mocs1"	chr17	+	49454029	49455435	49454029	49454201	49455256	49455435
255	"ENSMUSG00000023993.7"	"Treml1"	chr17	+	48359918	48360467	48359918	48359982	48360134	48360467
256	"ENSMUSG00000024614.7"	"Tmx3"	chr18	+	90533220	90534438	90533220	90533274	90534381	90534438
257	"ENSMUSG00000009092.5"	"Derl3"	chr10	+	75893621	75893843	75893621	75893684	75893769	75893843
258	"ENSMUSG00000059409.9"	"Ppp2r5d"	chr17	-	46682990	46684377	46682990	46684126	46684260	46684377
259	"ENSMUSG00000053841.15"	"Txlna"	chr4	-	129631279	129631710	129631279	129631354	129631590	129631710
260	"ENSMUSG00000023971.9"	"Rrp36"	chr17	-	46672524	46672847	46672524	46672591	46672705	46672847
261	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46304156	46304475	46304156	46304254	46304329	46304475
262	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46323351	46324914	46323351	46323579	46323692	46324914
263	"ENSMUSG00000023952.13"	"Gtpbp2"	chr17	+	46164193	46164833	46164193	46164378	46164724	46164833
264	"ENSMUSG00000023952.13"	"Gtpbp2"	chr17	+	46165777	46166446	46165777	46165997	46166310	46166446
265	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332238	29332660	29332778
266	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332257	29332660	29332778
267	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29332075	29332778	29332075	29332279	29332660	29332778
268	"ENSMUSG00000024012.18"	"Mtch1"	chr17	-	29333513	29333842	29333513	29333589	29333774	29333842
269	"ENSMUSG00000023942.15"	"Slc29a1"	chr17	-	45589413	45589820	45589413	45589548	45589680	45589820
270	"ENSMUSG00000023944.14"	"Hsp90ab1"	chr17	-	45568857	45569387	45568857	45569126	45569239	45569387
271	"ENSMUSG00000023944.14"	"Hsp90ab1"	chr17	-	45571412	45571619	45571412	45571481	45571518	45571619
272	"ENSMUSG00000023944.14"	"Hsp90ab1"	chr17	-	45571412	45571911	45571412	45571619	45571764	45571911
273	"ENSMUSG00000023938.8"	"Aars2"	chr17	+	45519512	45520843	45519512	45519596	45520285	45520843
274	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15317458	15317767	15317458	15317528	15317673	15317767
275	"ENSMUSG00000046111.17"	"Cep295"	chr9	-	15317458	15317767	15317458	15317593	15317673	15317767
276	"ENSMUSG00000023960.13"	"Enpp5"	chr17	+	44080646	44081510	44080646	44080774	44080937	44081510
277	"ENSMUSG00000023960.13"	"Enpp5"	chr17	+	44082743	44086567	44082743	44082920	44085204	44086567
278	"ENSMUSG00000056492.6"	"Adgrf5"	chr17	+	43439675	43440160	43439675	43439795	43439950	43440160
279	"ENSMUSG00000047098.18"	"Rnf31"	chr14	+	55594922	55596255	55594922	55595301	55595472	55596255
280	"ENSMUSG00000047098.18"	"Rnf31"	chr14	+	55596651	55598811	55596651	55596858	55598637	55598811
281	"ENSMUSG00000020234.10"	"4930404N11Rik"	chr10	-	81364541	81364980	81364541	81364667	81364741	81364980
282	"ENSMUSG00000054021.6"	"Sirt5"	chr13	+	43385497	43387656	43385497	43385613	43387049	43387656
283	"ENSMUSG00000083947.5"	"Olfr122"	chr17	+	37771651	37773749	37771651	37771927	37772414	37773749
284	"ENSMUSG00000056600.4"	"Olfr90"	chr17	-	37083870	37086405	37083870	37085929	37086234	37086405
285	"ENSMUSG00000056600.4"	"Olfr90"	chr17	-	37083870	37086405	37083870	37086174	37086302	37086405
286	"ENSMUSG00000047617.11"	"Paxx"	chr2	-	25459484	25459859	25459484	25459701	25459774	25459859
287	"ENSMUSG00000047617.11"	"Paxx"	chr2	-	25459774	25460357	25459774	25459859	25460008	25460357
288	"ENSMUSG00000047617.11"	"Paxx"	chr2	-	25460008	25460357	25460008	25460074	25460166	25460357
289	"ENSMUSG00000047617.11"	"Paxx"	chr2	-	25460444	25460715	25460444	25460494	25460654	25460715
290	"ENSMUSG00000067212.8"	"H2-T23"	chr17	-	36030821	36031913	36030821	36031097	36031637	36031913
291	"ENSMUSG00000038762.15"	"Abcf1"	chr17	-	35963125	35963392	35963125	35963236	35963320	35963392
292	"ENSMUSG00000039220.16"	"Ppp1r10"	chr17	+	35927909	35928329	35927909	35928010	35928181	35928329
293	"ENSMUSG00000024403.16"	"Atp6v1g2"	chr17	+	35237116	35238767	35237116	35237217	35237624	35238767
294	"ENSMUSG00000020776.18"	"Fbf1"	chr11	-	116147903	116148228	116147903	116148043	116148120	116148228
295	"ENSMUSG00000007080.14"	"Pole"	chr5	+	110295227	110295637	110295227	110295313	110295517	110295637
296	"ENSMUSG00000007034.15"	"Slc44a4"	chr17	+	34917516	34918338	34917516	34917595	34918238	34918338
297	"ENSMUSG00000090231.10"	"Cfb"	chr17	-	34856879	34857136	34856879	34856929	34857003	34857136
298	"ENSMUSG00000090231.10"	"Cfb"	chr17	-	34856879	34857136	34856879	34856945	34857003	34857136
299	"ENSMUSG00000037773.14"	"Pced1a"	chr2	-	130422224	130422704	130422224	130422375	130422465	130422704
300	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34845003	34845314	34845003	34845100	34845167	34845314
301	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34845648	34845912	34845648	34845755	34845827	34845912
302	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34846026	34846667	34846026	34846147	34846521	34846667
303	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34846026	34846667	34846026	34846173	34846521	34846667
304	"ENSMUSG00000040356.16"	"Skiv2l"	chr17	-	34846866	34847324	34846866	34846995	34847142	34847324
305	"ENSMUSG00000015451.16"	"C4a"	chr17	-	34815025	34815234	34815025	34815155	34815157	34815234
306	"ENSMUSG00000073418.4"	"C4b"	chr17	-	34728764	34729265	34728764	34728897	34729181	34729265
307	"ENSMUSG00000071644.10"	"Eef1g"	chr19	+	8969161	8969506	8969161	8969225	8969363	8969506
308	"ENSMUSG00000057246.16"	"BC051142"	chr17	+	34421852	34421987	34421852	34421882	34421957	34421987
309	"ENSMUSG00000057246.16"	"BC051142"	chr17	+	34459862	34460734	34459862	34460119	34460193	34460734
310	"ENSMUSG00000024338.15"	"Psmb8"	chr17	+	34199232	34199682	34199232	34199380	34199570	34199682
311	"ENSMUSG00000024338.15"	"Psmb8"	chr17	+	34200140	34200915	34200140	34200270	34200710	34200915
312	"ENSMUSG00000037321.17"	"Tap1"	chr17	+	34192836	34192965	34192836	34192857	34192941	34192965
313	"ENSMUSG00000024327.16"	"Slc39a7"	chr17	-	34030089	34030421	34030089	34030254	34030367	34030421
314	"ENSMUSG00000073422.11"	"H2-Ke6"	chr17	-	34026032	34026470	34026032	34026225	34026395	34026470
315	"ENSMUSG00000073422.11"	"H2-Ke6"	chr17	-	34026850	34027101	34026850	34026935	34027015	34027101
316	"ENSMUSG00000073422.11"	"H2-Ke6"	chr17	-	34027405	34027840	34027405	34027522	34027622	34027840
317	"ENSMUSG00000073422.11"	"H2-Ke6"	chr17	-	34027405	34028046	34027405	34027840	34028008	34028046
318	"ENSMUSG00000024325.8"	"Ring1"	chr17	-	34021682	34023194	34021682	34021956	34022978	34023194
319	"ENSMUSG00000061232.16"	"H2-K1"	chr17	-	33996826	33997157	33996826	33996859	33997037	33997157
320	"ENSMUSG00000061232.16"	"H2-K1"	chr17	-	33996826	33997157	33996826	33996874	33997037	33997157
321	"ENSMUSG00000024319.18"	"Vps52"	chr17	+	33959994	33960319	33959994	33960095	33960186	33960319
322	"ENSMUSG00000024319.18"	"Vps52"	chr17	+	33962066	33962546	33962066	33962185	33962422	33962546
323	"ENSMUSG00000008668.15"	"Rps18"	chr17	-	33952220	33952591	33952220	33952293	33952402	33952591
324	"ENSMUSG00000008668.15"	"Rps18"	chr17	-	33952220	33952591	33952220	33952312	33952402	33952591
325	"ENSMUSG00000002308.16"	"Cd320"	chr17	+	33847494	33848178	33847494	33847725	33848016	33848178
326	"ENSMUSG00000059208.15"	"Hnrnpm"	chr17	-	33666493	33666685	33666493	33666529	33666646	33666685
327	"ENSMUSG00000073423.10"	"Zfp414"	chr17	+	33630575	33631463	33630575	33630681	33631128	33631463
328	"ENSMUSG00000024661.7"	"Fth1"	chr19	+	9982703	9984327	9982703	9982983	9984252	9984327
329	"ENSMUSG00000024661.7"	"Fth1"	chr19	+	9984180	9984685	9984180	9984327	9984559	9984685
330	"ENSMUSG00000024045.6"	"Akap8"	chr17	-	32312285	32313262	32312285	32312373	32313104	32313262
331	"ENSMUSG00000024045.6"	"Akap8"	chr17	-	32315654	32316667	32315654	32315784	32316186	32316667
332	"ENSMUSG00000024045.6"	"Akap8"	chr17	-	32316186	32317346	32316186	32316667	32317066	32317346
333	"ENSMUSG00000006705.13"	"Pknox1"	chr17	+	31604752	31605134	31604752	31604978	31605063	31605134
334	"ENSMUSG00000013562.12"	"4833413E03Rik"	chr17	+	31557125	31557791	31557125	31557611	31557612	31557791
335	"ENSMUSG00000024026.13"	"Glo1"	chr17	-	30592860	30594226	30592860	30593074	30594114	30594226
336	"ENSMUSG00000090083.11"	"Rnf8"	chr17	+	29626505	29627249	29626505	29626842	29626946	29627249
337	"ENSMUSG00000097125.2"	"Gm26885"	chr17	-	29461194	29463656	29461194	29461865	29463389	29463656
338	"ENSMUSG00000014778.10"	"Fhod1"	chr8	-	105331641	105332192	105331641	105331824	105332036	105332192
339	"ENSMUSG00000037446.14"	"Tulp1"	chr17	-	28359061	28359324	28359061	28359232	28359318	28359324
340	"ENSMUSG00000037446.14"	"Tulp1"	chr17	-	28364230	28364566	28364230	28364383	28364484	28364566
341	"ENSMUSG00000002250.16"	"Ppard"	chr17	+	28298276	28299034	28298276	28298479	28298583	28299034
342	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27563768	27564410	27563768	27564016	27564384	27564410
343	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27564148	27564410	27564148	27564215	27564384	27564410
344	"ENSMUSG00000062753.14"	"AI413582"	chr17	-	27564148	27564410	27564148	27564254	27564384	27564410
345	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938417	26938617	26938417	26938467	26938571	26938617
346	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938417	26938786	26938417	26938467	26938726	26938786
347	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938417	26938786	26938417	26938617	26938726	26938786
348	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938571	26938786	26938571	26938649	26938726	26938786
349	"ENSMUSG00000024194.16"	"Cuta"	chr17	-	26938883	26939368	26938883	26939092	26939316	26939368
350	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934431	26934535
351	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26934193	26934535	26934193	26934368	26934453	26934535
352	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26935749	26936042	26935749	26935818	26935918	26936042
353	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26936286	26936680	26936286	26936391	26936511	26936680
354	"ENSMUSG00000024193.8"	"Phf1"	chr17	+	26936286	26936680	26936286	26936391	26936522	26936680
355	"ENSMUSG00000026437.11"	"Cdk18"	chr1	-	132116446	132116701	132116446	132116489	132116595	132116701
356	"ENSMUSG00000024186.15"	"Rgs11"	chr17	+	26203295	26203512	26203295	26203392	26203461	26203512
357	"ENSMUSG00000007029.16"	"Vars"	chr17	+	35004771	35005061	35004771	35004893	35004976	35005061
358	"ENSMUSG00000007029.16"	"Vars"	chr17	+	35011599	35011898	35011599	35011694	35011807	35011898
359	"ENSMUSG00000007029.16"	"Vars"	chr17	+	35013121	35013390	35013121	35013192	35013264	35013390
360	"ENSMUSG00000007029.16"	"Vars"	chr17	+	35013642	35013896	35013642	35013747	35013827	35013896
361	"ENSMUSG00000039615.9"	"Stub1"	chr17	-	25831101	25831631	25831101	25831218	25831308	25831631
362	"ENSMUSG00000039615.9"	"Stub1"	chr17	-	25831308	25831631	25831308	25831365	25831543	25831631
363	"ENSMUSG00000061046.9"	"Haghl"	chr17	-	25783502	25783886	25783502	25783582	25783784	25783886
364	"ENSMUSG00000061046.9"	"Haghl"	chr17	-	25784074	25784572	25784074	25784178	25784454	25784572
365	"ENSMUSG00000040140.15"	"Tdrd6"	chr17	-	43624106	43630266	43624106	43627976	43628555	43630266
366	"ENSMUSG00000024170.15"	"Telo2"	chr17	-	25101639	25103771	25101639	25101704	25103579	25103771
367	"ENSMUSG00000024170.15"	"Telo2"	chr17	-	25106771	25107130	25106771	25106908	25106988	25107130
368	"ENSMUSG00000073436.11"	"Eme2"	chr17	-	24894570	24895055	24894570	24894707	24894820	24895055
369	"ENSMUSG00000024160.16"	"Spsb3"	chr17	+	24890567	24890935	24890567	24890755	24890832	24890935
370	"ENSMUSG00000024160.16"	"Spsb3"	chr17	+	24890832	24891136	24890832	24890935	24891010	24891136
371	"ENSMUSG00000019320.14"	"Noxo1"	chr17	+	24699543	24700015	24699543	24699657	24699897	24700015
372	"ENSMUSG00000079657.10"	"Rab26"	chr17	-	24530054	24530443	24530054	24530120	24530390	24530443
373	"ENSMUSG00000024137.9"	"E4f1"	chr17	-	24443778	24444476	24443778	24444337	24444413	24444476
374	"ENSMUSG00000024137.9"	"E4f1"	chr17	-	24446781	24447210	24446781	24446841	24447089	24447210
375	"ENSMUSG00000024137.9"	"E4f1"	chr17	-	24446781	24447210	24446781	24446934	24447089	24447210
376	"ENSMUSG00000024130.16"	"Abca3"	chr17	+	24366085	24366933	24366085	24366213	24366767	24366933
377	"ENSMUSG00000024118.14"	"Tedc2"	chr17	-	24219730	24220310	24219730	24220133	24220251	24220310
378	"ENSMUSG00000024118.14"	"Tedc2"	chr17	-	24220251	24220615	24220251	24220310	24220516	24220615
379	"ENSMUSG00000024118.14"	"Tedc2"	chr17	-	24220251	24220615	24220251	24220310	24220521	24220615
380	"ENSMUSG00000036820.12"	"Amdhd2"	chr17	-	24157739	24158062	24157739	24157847	24157917	24158062
381	"ENSMUSG00000024128.13"	"Sbp"	chr17	+	23945006	23945603	23945006	23945106	23945559	23945603
382	"ENSMUSG00000023908.8"	"Pkmyt1"	chr17	+	23732336	23734316	23732336	23732824	23733822	23734316
383	"ENSMUSG00000023908.8"	"Pkmyt1"	chr17	+	23735199	23735720	23735199	23735372	23735562	23735720
384	"ENSMUSG00000023903.8"	"Mmp25"	chr17	-	23631790	23632633	23631790	23631873	23632548	23632633
385	"ENSMUSG00000023903.8"	"Mmp25"	chr17	-	23639752	23640274	23639752	23639936	23640138	23640274
386	"ENSMUSG00000023903.8"	"Mmp25"	chr17	-	23639752	23640274	23639752	23640042	23640138	23640274
387	"ENSMUSG00000023902.18"	"Zscan10"	chr17	+	23609266	23609697	23609266	23609466	23609562	23609697
388	"ENSMUSG00000095093.2"	"Vmn2r111"	chr17	-	22571826	22573482	22571826	22572118	22573076	22573482
389	"ENSMUSG00000045575.2"	"Vmn1r233"	chr17	-	20991646	20996464	20991646	20995572	20996293	20996464
390	"ENSMUSG00000090315.2"	"Vmn2r104"	chr17	-	20028417	20038350	20028417	20030353	20038226	20038350
391	"ENSMUSG00000080316.11"	"Spaca6"	chr17	+	17838086	17838509	17838086	17838243	17838315	17838509
392	"ENSMUSG00000116718.1"	"Gm49668"	chr17	-	15423245	15424443	15423245	15423321	15424283	15424443
393	"ENSMUSG00000005881.13"	"Ergic3"	chr2	+	156017796	156018279	156017796	156017852	156018070	156018279
394	"ENSMUSG00000116953.1"	"9030025P20Rik"	chr17	+	14985773	14986832	14985773	14985910	14986717	14986832
395	"ENSMUSG00000025571.13"	"Tnrc6c"	chr11	+	117749576	117753144	117749576	117749817	117752976	117753144
396	"ENSMUSG00000068039.13"	"Tcp1"	chr17	+	12918042	12919925	12918042	12918171	12919814	12919925
397	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8321835	8323276	8323335
398	"ENSMUSG00000073468.12"	"Sft2d1"	chr17	+	8321799	8323335	8321799	8322140	8323276	8323335
399	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36530713	36531526	36530713	36530868	36531099	36531526
400	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36531099	36531526	36531099	36531216	36531351	36531526
401	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36531099	36531526	36531099	36531216	36531433	36531526
402	"ENSMUSG00000024485.16"	"Slc4a9"	chr18	+	36531433	36532232	36531433	36531526	36531969	36532232
403	"ENSMUSG00000094724.8"	"Rnaset2b"	chr17	+	6984138	6985113	6984138	6984191	6985055	6985113
404	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93862413	93862715	93862413	93862503	93862640	93862715
405	"ENSMUSG00000039456.10"	"Morc3"	chr16	+	93862413	93862715	93862413	93862536	93862640	93862715
406	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942630	73942806
407	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942690	73942806
408	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73941943	73942806	73941943	73942054	73942693	73942806
409	"ENSMUSG00000022967.13"	"Ifnar1"	chr16	+	91505054	91507441	91505054	91505414	91506526	91507441
410	"ENSMUSG00000054874.12"	"Pcnx3"	chr19	-	5686626	5687218	5686626	5686666	5687118	5687218
411	"ENSMUSG00000028907.7"	"Utp11"	chr4	-	124679701	124682323	124679701	124679812	124682192	124682323
412	"ENSMUSG00000028907.7"	"Utp11"	chr4	-	124682412	124683348	124682412	124682506	124683234	124683348
413	"ENSMUSG00000022983.16"	"Scaf4"	chr16	-	90242526	90242958	90242526	90242652	90242871	90242958
414	"ENSMUSG00000022983.16"	"Scaf4"	chr16	-	90242526	90242958	90242526	90242718	90242871	90242958
415	"ENSMUSG00000096861.2"	"Vmn2r68"	chr7	-	85231855	85234065	85231855	85231979	85232358	85234065
416	"ENSMUSG00000096861.2"	"Vmn2r68"	chr7	-	85232358	85234065	85232358	85232586	85233258	85234065
417	"ENSMUSG00000019214.14"	"Chtf18"	chr17	-	25722843	25723313	25722843	25722942	25723219	25723313
418	"ENSMUSG00000113093.1"	"Gm36862"	chr12	+	17563525	17564113	17563525	17563684	17563958	17564113
419	"ENSMUSG00000042447.13"	"Mios"	chr6	+	8233049	8234361	8233049	8233254	8234231	8234361
420	"ENSMUSG00000109841.2"	"E330011O21Rik"	chr16	-	78250860	78251888	78250860	78251568	78251772	78251888
421	"ENSMUSG00000091625.8"	"Lsm5"	chr6	-	56703005	56703409	56703005	56703033	56703313	56703409
422	"ENSMUSG00000091625.8"	"Lsm5"	chr6	-	56703005	56703409	56703005	56703033	56703317	56703409
423	"ENSMUSG00000030795.18"	"Fus"	chr7	+	127972553	127975920	127972553	127972770	127975887	127975920
424	"ENSMUSG00000001962.8"	"Fam50a"	chrX	+	74314863	74315572	74314863	74314963	74315426	74315572
425	"ENSMUSG00000001962.8"	"Fam50a"	chrX	+	74318814	74319098	74318814	74318869	74319049	74319098
426	"ENSMUSG00000006299.13"	"Aamp"	chr1	-	74281328	74281642	74281328	74281432	74281526	74281642
427	"ENSMUSG00000095706.3"	"Olfr209"	chr16	-	59361159	59362237	59361159	59361347	59361936	59362237
428	"ENSMUSG00000064006.6"	"Olfr190"	chr16	-	59067139	59075102	59067139	59069728	59070207	59075102
429	"ENSMUSG00000046748.8"	"Tmem45a2"	chr16	-	57045189	57047101	57045189	57045377	57046894	57047101
430	"ENSMUSG00000046748.8"	"Tmem45a2"	chr16	-	57070989	57071352	57070989	57071137	57071285	57071352
431	"ENSMUSG00000042606.9"	"Hirip3"	chr7	+	126862599	126862926	126862599	126862720	126862817	126862926
432	"ENSMUSG00000053291.15"	"Rab4b"	chr7	-	27175778	27176238	27175778	27175893	27176157	27176238
433	"ENSMUSG00000040219.4"	"Ttc12"	chr9	-	49471861	49472543	49471861	49471883	49472382	49472543
434	"ENSMUSG00000024190.7"	"Dusp1"	chr17	-	26506984	26507719	26506984	26507204	26507573	26507719
435	"ENSMUSG00000014075.15"	"Tctex1d2"	chr16	+	32425240	32426921	32425240	32425310	32426857	32426921
436	"ENSMUSG00000086775.7"	"Snhg7os"	chr2	+	26645501	26645944	26645501	26645603	26645722	26645944
437	"ENSMUSG00000086775.7"	"Snhg7os"	chr2	+	26645501	26645944	26645501	26645603	26645747	26645944
438	"ENSMUSG00000022884.16"	"Eif4a2"	chr16	+	23108587	23108851	23108587	23108633	23108718	23108851
439	"ENSMUSG00000022884.16"	"Eif4a2"	chr16	+	23109984	23110343	23109984	23110153	23110233	23110343
440	"ENSMUSG00000022884.16"	"Eif4a2"	chr16	+	23110579	23111263	23110579	23110723	23111125	23111263
441	"ENSMUSG00000022884.16"	"Eif4a2"	chr16	+	23111125	23111592	23111125	23111263	23111502	23111592
442	"ENSMUSG00000060459.14"	"Kng2"	chr16	-	22987345	22988325	22987345	22987625	22988244	22988325
443	"ENSMUSG00000079507.10"	"H2-Q1"	chr17	+	35320820	35321550	35320820	35321090	35321274	35321550
444	"ENSMUSG00000079507.10"	"H2-Q1"	chr17	+	35323466	35325099	35323466	35323601	35324181	35325099
445	"ENSMUSG00000091662.9"	"Vmn1r69"	chr7	-	10578929	10581050	10578929	10580579	10580955	10581050
446	"ENSMUSG00000091662.9"	"Vmn1r69"	chr7	-	10578929	10581050	10578929	10580806	10580955	10581050
447	"ENSMUSG00000091662.9"	"Vmn1r69"	chr7	-	10578929	10581879	10578929	10580806	10581368	10581879
448	"ENSMUSG00000006998.16"	"Psmd2"	chr16	+	20659678	20660102	20659678	20659780	20659956	20660102
449	"ENSMUSG00000006998.16"	"Psmd2"	chr16	+	20659678	20660102	20659678	20659780	20659976	20660102
450	"ENSMUSG00000024446.13"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706
451	"ENSMUSG00000028975.16"	"Pex14"	chr4	-	148967523	148970635	148967523	148967626	148970549	148970635
452	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180583400	180584871	180583400	180583522	180584405	180584871
453	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180584405	180584871	180584405	180584487	180584693	180584871
454	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180583400	180584871	180583400	180583522	180584796	180584871
455	"ENSMUSG00000027569.15"	"Mrgbp"	chr2	+	180584405	180584871	180584405	180584487	180584796	180584871
456	"ENSMUSG00000033918.16"	"Parl"	chr16	-	20285764	20287069	20285764	20285835	20286919	20287069
457	"ENSMUSG00000005262.13"	"Ufd1"	chr16	+	18826254	18827106	18826254	18826302	18827017	18827106
458	"ENSMUSG00000012017.4"	"Scarf2"	chr16	+	17804305	17804924	17804305	17804409	17804485	17804924
459	"ENSMUSG00000012017.4"	"Scarf2"	chr16	+	17804485	17804924	17804485	17804603	17804808	17804924
